text,to_user_id,from_user,id,from_user_id,iso_language_code,source,profile_image_url,geo_type,geo_coordinates_0,geo_coordinates_1,created_at,time
Full house @ #tcdisrupthttp://twitpic.com/2sjidv,,Baris,25699072286,6323442,en,<a href="http://seesmic.com/seesmic_mobile/blackberry/" rel="nofollow">Seesmic for BlackBerry</a>,http://a2.twimg.com/profile_images/23417302/914482645462l_normal.jpg,Point,37.771257,-122.40499,Mon Sep 27 15:57:37 +0000 2010,1285603057
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,jmpelz,25699077918,15407079,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a3.twimg.com/profile_images/115091035/Photo_2_normal.jpg,,0,0,Mon Sep 27 15:57:41 +0000 2010,1285603061
Watch out for @Checkpoints in #TCDisrupt - that's where I'm placing my bet http://tcrn.ch/cmSJLL,,charleneiniguez,25699110568,14478413,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a1.twimg.com/profile_images/1101483681/twitpic_normal.jpg,,0,0,Mon Sep 27 15:58:05 +0000 2010,1285603085
RT @adnys RT @TechCrunch: List Of Startups Launching At TechCrunch Disrupt http://tcrn.ch/cYGWyD #tcdisrupt,,TylerRidings,25699110819,40978534,en,<a href="http://twitterrific.com" rel="nofollow">Twitterrific</a>,http://a1.twimg.com/profile_images/1009654961/35789_436937501517_677256517_5717192_1893635_n_normal.jpg,,0,0,Mon Sep 27 15:58:05 +0000 2010,1285603085
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,BillNigh,25699110847,15797425,en,web,http://a1.twimg.com/profile_images/443340725/BillNigh_normal.PNG,,0,0,Mon Sep 27 15:58:05 +0000 2010,1285603085
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,elamadej,25699113994,16025147,en,<a href="http://mobile.twitter.com" rel="nofollow">mobile web</a>,http://a3.twimg.com/profile_images/1059446131/Ela_Madej_ma_a_color_normal.jpg,,0,0,Mon Sep 27 15:58:08 +0000 2010,1285603088
Looking sharp! RT @lesliebradshaw Live: @JESS3 booth at #TCDisrupt Startup Alley. Come on by! http://twitpic.com/2sji35,,apzuckerman,25699115258,70751508,en,web,http://a1.twimg.com/profile_images/1084046337/109_bigger_normal.jpg,,0,0,Mon Sep 27 15:58:08 +0000 2010,1285603088
RT @Scobleizer: #Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,HealthTap,25699132621,158452328,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a3.twimg.com/profile_images/1088023171/square-logos_small8__normal.jpg,,0,0,Mon Sep 27 15:58:21 +0000 2010,1285603101
@Scobleizer Robert my take's at http://bit.ly/tcdisrupted curious what you think #tcdisrupt,13348,jdp23,25699147068,14852295,en,web,http://a2.twimg.com/profile_images/845511606/IMG_0078_normal.jpg,,0,0,Mon Sep 27 15:58:31 +0000 2010,1285603111
TechCrunch Disrupt 라이브가 진행 중. http://www.ustream.tv/techcrunch 로 가면 보실 수 있음. #tcdisrupt,,katselphrime,25699147186,18117676,en,web,http://a0.twimg.com/profile_images/1125708304/7916_1_normal.jpg,,0,0,Mon Sep 27 15:58:31 +0000 2010,1285603111
Seems @ustream has buckled to the demand for http://www.ustream.tv/techcrunch #tcdisrupt - unable to access here.,,MarkSpoff,25699152228,25836392,en,web,http://a0.twimg.com/profile_images/1043664648/photo_normal.jpeg,,0,0,Mon Sep 27 15:58:35 +0000 2010,1285603115
Best of luck to all the startups in Battlefield today! We're rooting for you. #tcdisrupt,,art_sy,25699164037,81783051,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a0.twimg.com/profile_images/865312088/artsy-logo_normal.png,,0,0,Mon Sep 27 15:58:44 +0000 2010,1285603124
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,juliancarter,25699176798,23565653,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a2.twimg.com/profile_images/807224138/seggr_julian_01ts_normal.jpg,,0,0,Mon Sep 27 15:58:53 +0000 2010,1285603133
Time for some #tcdisrupt (@ San Francisco International Airport (SFO) w/ 81 others) http://4sq.com/MTivk,,B_Donnelly,25699309997,14428956,en,<a href="http://foursquare.com" rel="nofollow">foursquare</a>,http://a3.twimg.com/profile_images/767086879/newtwiterimage_normal.jpg,Point,37.61637306,-122.38615036,Mon Sep 27 16:00:26 +0000 2010,1285603226
Getting ready to roll at #TCDisrupt  http://twitpic.com/2sjjna,,FriendsAround,25699331035,92557895,en,<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>,http://a3.twimg.com/profile_images/775081995/FAM_512_PRERENDERED_normal.png,,0,0,Mon Sep 27 16:00:41 +0000 2010,1285603241
Read The #tcdisrupt Daily ▸ today's top stories are contributed by @samiq @WebWallflower and @apothekemedia ▸ http://t.co/wUhKXpu,,KingFrasier,25699338349,174741544,en,<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>,http://a1.twimg.com/profile_images/1126259297/rsz_37907_normal.jpg,,0,0,Mon Sep 27 16:00:46 +0000 2010,1285603246
Techcrunch Disrupt is live on @ustream http://www.ustream.tv/techcrunch #tcdisrupt,,sullof,25699353676,5876772,en,web,http://a3.twimg.com/profile_images/210075523/Picture_61_normal.JPG,,0,0,Mon Sep 27 16:00:57 +0000 2010,1285603257
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,Cian_W,25699363813,27264475,en,web,http://a0.twimg.com/profile_images/1117923612/MAM_PHONE_CAM_PICS_103_normal.jpg,,0,0,Mon Sep 27 16:01:04 +0000 2010,1285603264
Just got in to #tcdisrupt - the venue looks awesome and wifi actually works (so far so good),,elamadej,25699445134,16025147,en,<a href="http://mobile.twitter.com" rel="nofollow">mobile web</a>,http://a3.twimg.com/profile_images/1059446131/Ela_Madej_ma_a_color_normal.jpg,,0,0,Mon Sep 27 16:02:02 +0000 2010,1285603322
A #tcdisrupt startup I hope exists: Google Voice app/service that knows when–and when not to–forward calls to my AT&T-tethered iPhone.,,adnys,25699445160,18300176,en,<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>,http://a1.twimg.com/profile_images/1065117377/Andrew_RB_Mangatar_normal.jpg,,0,0,Mon Sep 27 16:02:02 +0000 2010,1285603322
Watching the #tcdisrupt livefeed http://techcrunch.com/2010/09/27/techcrunch-disrupt-live-day-1/ and being sad that I'm missing it.,,byroncheng,25699447806,16199836,en,<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>,http://a1.twimg.com/profile_images/653111665/pfpic_crop_normal.JPG,,0,0,Mon Sep 27 16:02:04 +0000 2010,1285603324
Excited to present on stage the first full #nodejs app at #tcdisrupt : @Storify http://tcrn.ch/9PuUQ2,,xdamman,25699453621,55993,en,<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>,http://a2.twimg.com/profile_images/16158822/xavier2_normal.jpg,Point,37.79980295,-122.44185447,Mon Sep 27 16:02:08 +0000 2010,1285603328
Startup alley is already hopping at #tcdisrupt via @cjaustin We'll hop skip and jump w/ ya!,,CheckPoints,25699457599,166370440,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a2.twimg.com/profile_images/1129713234/checkpoints_social_icon_normal.jpg,,0,0,Mon Sep 27 16:02:11 +0000 2010,1285603331
The List Of Startups Launching At TechCrunch Disrupt #tcdisrupt #techcrunch,,erdna65,25699499100,32753608,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a2.twimg.com/profile_images/907482646/tahoe1_normal.jpg,,0,0,Mon Sep 27 16:02:41 +0000 2010,1285603361
Techcrunch Disrupt is being live streamed http://ow.ly/2KvgK  #tcdisrupt Starts in 10minutes or so via @Scobleizer,,KLXmedia,25699519338,34855715,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a1.twimg.com/profile_images/221988533/KLXmedia_stacked_2C__-_short_square_normal.jpg,,0,0,Mon Sep 27 16:02:56 +0000 2010,1285603376
I'm at #TCDisrupt - lots of great startup's here! Come see us at the Bing Table,,featherchild86,25699547830,147222069,en,<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>,http://a2.twimg.com/profile_images/1107681150/twit_normal.jpg,,0,0,Mon Sep 27 16:03:17 +0000 2010,1285603397
Music fits to the conference: "I want to be a billionaire" :) #tcdisrupt,,chijs,25699582531,6658762,en,web,http://a0.twimg.com/profile_images/40753952/Marc_van_der_Chijs_normal.JPG,,0,0,Mon Sep 27 16:03:43 +0000 2010,1285603423
TechCrunch Disrupt - live streamed at http://ow.ly/2KvgK #tcdisrupt,,AWSstartups,25699589178,168826960,en,web,http://a1.twimg.com/profile_images/1082228637/a-smile_twitter_100_normal.jpg,,0,0,Mon Sep 27 16:03:48 +0000 2010,1285603428
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,3rdcorner,25699636104,86632083,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a2.twimg.com/profile_images/518691858/3rd-Corner-Logo-Twitter_normal.png,,0,0,Mon Sep 27 16:04:22 +0000 2010,1285603462
RT @christinelu: *SWEET* @Namesake is going to demo at #TCDisrupt this afternoon. Go @dgould and @briannorgard ^_^ www.namesake.com,,JesseBouman,25699637662,15282695,en,<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>,http://a1.twimg.com/profile_images/1120595085/jessemustache_normal.jpg,,0,0,Mon Sep 27 16:04:23 +0000 2010,1285603463
Billion $ start-up idea: launch TODAY at #tcdisrupt selling blue ice gel undergarments. SF Design Center may hit 150ºF today.,,claylo,25699645420,18481766,en,web,http://a1.twimg.com/profile_images/1116298717/clay2010_normal.jpg,,0,0,Mon Sep 27 16:04:29 +0000 2010,1285603469
Show you're @ TechCrunch Disrupt & claim your Talentag event badge here: http://talentag.com/claim/tcdisrupt  #tcdisrupt,,jkaljundi,25699651590,2724,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a1.twimg.com/profile_images/864401473/JK_infrared_square_normal.jpg,,0,0,Mon Sep 27 16:04:34 +0000 2010,1285603474
hoy inicia #tcdisrupt y estan haciendo streaming en vivo en http://bit.ly/dym07y la agenda la pueden checkear en  http://bit.ly/bJsq2r,,innovacr,25699663756,15973755,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a2.twimg.com/profile_images/725525878/ico_normal.png,,0,0,Mon Sep 27 16:04:43 +0000 2010,1285603483
um it's freezing in here #tcdisrupt,,jmaroney,25699664054,15343537,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a0.twimg.com/profile_images/306549392/me2_normal.jpg,,0,0,Mon Sep 27 16:04:43 +0000 2010,1285603483
Good morning Silicon Valley! Dialling into #tcdisrupt from Sydney - 2am here. Looking forward to some great discussion.,,metarand,25699673313,7030242,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a0.twimg.com/profile_images/765731076/rand032010_normal.jpg,,0,0,Mon Sep 27 16:04:50 +0000 2010,1285603490
Da er vi i gang på Techcrunch Disrupt; http://ow.ly/2Kr1l #tcdisrupt (via @eriknude),,webhuset,25699696777,21287552,en,<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>,http://a1.twimg.com/profile_images/617756289/webhuset_twitter_normal.png,,0,0,Mon Sep 27 16:05:07 +0000 2010,1285603507
Perfect Market CEO Julie Schoenfeld @schoenfeldj to Judge Startup Battlefield at TechCrunch Disrupt 2010  http://bit.ly/aRqmNK #tcdisrupt,,PerfectMarket,25699708943,65415178,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a2.twimg.com/profile_images/1042502962/Avatar_normal.png,,0,0,Mon Sep 27 16:05:16 +0000 2010,1285603516
We have an exciting and fun giveaway at our #TCDisrupt booth on Tuesday! Come look for us and get an awesome freebie!,,eAhoy1,25699716105,109692373,en,web,http://a1.twimg.com/profile_images/800098645/eAhoy_Facebook_Profile_Picts__2__normal.jpg,,0,0,Mon Sep 27 16:05:21 +0000 2010,1285603521
@parislemon that's where the access points are registered in the geo databases. probably won't get updated before #tcdisrupt is over.,652193,andrewpbrett,25699726504,14845552,en,web,http://a0.twimg.com/profile_images/370641908/thumbnail-cropped_normal.jpg,,0,0,Mon Sep 27 16:05:29 +0000 2010,1285603529
Watching #tcdisrupt... stream quality and consistency is pretty hit-or-miss so far though.,,adamzarlengo,25699744765,15522248,en,<a href="http://twitter.com" rel="nofollow">Tweetie for Mac</a>,http://a1.twimg.com/profile_images/911297153/avatar7_normal.jpg,,0,0,Mon Sep 27 16:05:42 +0000 2010,1285603542
Checking people in at #tcdisrupt. Already ran into so many friends!,,tmendelsohn,25699760566,30076653,en,<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>,http://a1.twimg.com/profile_images/193038617/n9806461_31633349_361_normal.jpg,,0,0,Mon Sep 27 16:05:54 +0000 2010,1285603554
It appears that Apple has a 95% market share at #tcdisrupt,,MikePreuss,25699761639,21339796,en,web,http://a3.twimg.com/profile_images/1118840823/preuss_michael_normal.jpg,,0,0,Mon Sep 27 16:05:55 +0000 2010,1285603555
RT @Scobleizer: Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts in 15 minutes or so.,,meet_johndoe,25699766910,48302398,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a0.twimg.com/profile_images/449993064/Capture2_normal.JPG,,0,0,Mon Sep 27 16:05:59 +0000 2010,1285603559
(#tcdisrupt live at http://ustre.am/o6Xu ),,Cian_W,25699780713,27264475,en,web,http://a0.twimg.com/profile_images/1117923612/MAM_PHONE_CAM_PICS_103_normal.jpg,,0,0,Mon Sep 27 16:06:09 +0000 2010,1285603569
Plenty of cars available this week for all you at #tcdisrupt! Cruise SF in style w/ @ubercab,,UberCab,25699781627,19103481,en,<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>,http://a1.twimg.com/profile_images/733681525/ubercab_logo_normal.png,Point,37.77761299,-122.42565534,Mon Sep 27 16:06:09 +0000 2010,1285603569
sitting 3rd row at #tcdisrupt in SF with @dondodge. excited to see all the new #startups & #ventures. lets go!,,DerekDodge,25699786413,148058124,en,web,http://a3.twimg.com/profile_images/932539023/derek_jag_-_edit_normal.jpg,,0,0,Mon Sep 27 16:06:13 +0000 2010,1285603573
#hackdisrupt was awsome yesterday looking forward to #tcdisrupt today,,pyronicide,25699788326,5560152,en,web,http://a0.twimg.com/profile_images/860189672/ninja_monkey_normal.jpg,,0,0,Mon Sep 27 16:06:14 +0000 2010,1285603574
We're in Startup Alley at #TCDisrupt - come by and see us!,,comScore,25699795479,19781200,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a0.twimg.com/profile_images/74227832/logo_comscore_normal.jpg,,0,0,Mon Sep 27 16:06:19 +0000 2010,1285603579
big day at #TCdisrupt !,,dvyhnz,25699797124,15521474,en,web,http://a2.twimg.com/profile_images/718004726/pic1_normal.jpg,,0,0,Mon Sep 27 16:06:21 +0000 2010,1285603581
@Techcrunch is being live streamed on @ustream http://www.ustream.tv/techcrunch #tcdisrupt Starts now local Stockholm time,816653,pellesjoqvist,25699817515,1554221,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a3.twimg.com/profile_images/286695391/pelle_normal.jpg,,0,0,Mon Sep 27 16:06:36 +0000 2010,1285603596
Judge well young @schoenfeldj  and good luck to @CheckPoints at #tcdisrupt!,,PerfectMarket,25699817863,65415178,en,<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,http://a2.twimg.com/profile_images/1042502962/Avatar_normal.png,,0,0,Mon Sep 27 16:06:36 +0000 2010,1285603596
Techcrunch Disrupt #tcdisrupt is a little bit like the Worldcup for Startups but we look for the Euro @leweb 2010! cc @loic @PhilJ @rgaidot,,quantter,25699830157,21695722,en,web,http://a0.twimg.com/profile_images/1112395748/Quanter-Avatar-800px-Gauss-05.07.2010_normal.jpg,,0,0,Mon Sep 27 16:06:45 +0000 2010,1285603605
RT @UberCab: Plenty of cars available this week for all you at #tcdisrupt! Cruise SF in style w/ @ubercab,,nicfletch,25699872830,16366144,en,web,http://a2.twimg.com/profile_images/1090376182/Screen_shot_2010-07-09_at_9.06.48_AM_normal.png,,0,0,Mon Sep 27 16:07:17 +0000 2010,1285603637
